vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_location_id,dropoff_location_id,payment_type,fare_amount,tip_amount,total_amount
1,2023-01-30 14:56:00,2023-01-30 14:58:36.378072792,4.0,0.91,89,245,2,7.0,0.0,7.0
2,2023-01-04 08:22:00,2023-01-04 08:29:10.847089854,1.0,2.1,65,101,1,10.64,1.68,12.32
1,2023-01-30 21:24:00,2023-01-30 21:27:53.120734860,1.0,0.87,111,27,1,2.5,0.25,2.75
2,2023-01-27 09:42:00,2023-01-27 09:48:24.632285778,1.0,2.46,61,77,1,9.64,0.41,10.05
1,2023-01-04 20:51:00,2023-01-04 20:59:09.829007454,4.0,2.39,156,53,1,10.76,0.86,11.62
2,2023-01-02 18:34:00,2023-01-02 18:38:33.986381003,1.0,1.15,98,262,1,8.79,1.29,10.08
2,2023-01-19 07:44:00,2023-01-19 07:49:45.675461598,2.0,1.92,169,219,2,8.58,0.0,8.58
1,2023-01-23 17:55:00,2023-01-23 18:04:31.769229384,5.0,2.48,28,219,1,13.11,1.33,14.44
1,2023-01-20 06:51:00,2023-01-20 07:06:13.525935432,2.0,3.44,226,215,2,20.9,0.0,20.9
2,2023-01-31 17:24:00,2023-01-31 17:36:52.316582742,3.0,4.11,77,211,1,17.4,2.19,19.59
2,2023-01-11 17:17:00,2023-01-11 17:40:11.318702004,1.0,6.1,105,202,1,26.8,3.37,30.17
1,2023-01-10 07:44:00,2023-01-10 08:01:26.891295426,1.0,5.54,44,40,2,26.13,0.0,26.13
2,2023-01-01 07:15:00,2023-01-01 07:22:45.341204268,1.0,2.83,45,262,2,14.11,0.0,14.11
1,2023-01-07 17:57:00,2023-01-07 18:11:43.398301164,1.0,5.07,46,123,1,19.71,2.8,22.51
1,2023-01-05 06:34:00,2023-01-05 06:43:04.881551232,1.0,2.16,184,13,2,12.35,0.0,12.35
1,2023-01-15 04:22:00,2023-01-15 04:31:47.765147418,1.0,2.93,153,172,1,14.36,2.23,16.59
2,2023-01-12 08:53:00,2023-01-12 09:03:19.448162160,1.0,3.47,95,123,2,17.51,0.0,17.51
2,2023-01-18 11:59:00,2023-01-18 12:06:40.592038362,1.0,2.31,234,75,2,10.59,0.0,10.59
1,2023-01-13 16:17:00,2023-01-13 16:23:36.120710190,3.0,2.57,251,228,1,10.53,1.83,12.36
2,2023-01-25 08:58:00,2023-01-25 09:17:34.586227410,1.0,4.38,123,34,1,21.81,2.89,24.7
2,2023-01-18 20:30:00,2023-01-18 20:39:04.484932026,1.0,3.41,202,105,2,14.6,0.0,14.6
2,2023-01-23 23:24:00,2023-01-23 23:28:00.786594702,1.0,1.55,155,19,1,9.73,1.76,11.49
1,2023-01-27 07:49:00,2023-01-27 08:00:29.237351496,1.0,3.42,227,92,1,17.57,2.5,20.07
2,2023-01-16 18:40:00,2023-01-16 18:43:40.250125374,1.0,0.89,216,151,1,6.28,0.81,7.09
2,2023-01-08 21:32:00,2023-01-08 21:45:39.006363918,4.0,4.35,95,98,1,18.5,2.93,21.43
2,2023-01-29 18:26:00,2023-01-29 18:30:40.611992154,2.0,1.5,248,65,1,9.58,0.85,10.43
2,2023-01-22 17:41:00,2023-01-22 17:45:18.843879702,1.0,1.48,150,97,1,8.4,1.07,9.47
1,2023-01-10 17:25:00,2023-01-10 17:42:44.221931010,1.0,3.95,94,121,1,20.82,2.96,23.78
1,2023-01-24 19:23:00,2023-01-24 19:32:42.277950828,1.0,2.27,63,256,1,15.01,1.65,16.66
2,2023-01-30 11:08:00,2023-01-30 11:16:32.438892396,1.0,2.79,68,139,1,11.57,1.11,12.68
2,2023-01-21 07:02:00,2023-01-21 07:15:43.285602852,1.0,3.35,149,215,2,16.0,0.0,16.0
1,2023-01-26 18:43:00,2023-01-26 18:51:44.466992766,1.0,2.0,219,60,2,11.22,0.0,11.22
2,2023-01-21 18:10:00,2023-01-21 18:14:26.885352120,1.0,1.35,118,31,1,8.08,0.99,9.07
1,2023-01-01 10:07:00,2023-01-01 10:24:29.797727640,1.0,5.17,22,175,1,26.59,3.5,30.09
2,2023-01-26 17:02:00,2023-01-26 17:19:02.592125592,1.0,5.7,56,163,2,25.57,0.0,25.57
2,2023-01-01 10:33:00,2023-01-01 10:41:52.720990506,3.0,2.8,47,236,2,15.61,0.0,15.61
2,2023-01-17 14:03:00,2023-01-17 14:21:22.359732318,1.0,4.68,84,52,2,21.21,0.0,21.21
1,2023-01-08 08:44:00,2023-01-08 08:55:44.022684942,1.0,3.49,163,246,1,15.35,2.04,17.39
2,2023-01-09 21:25:00,2023-01-09 21:36:59.371849152,1.0,2.84,182,200,1,14.39,1.99,16.38
1,2023-01-28 06:38:00,2023-01-28 06:44:13.333236684,2.0,2.43,80,165,2,10.77,0.0,10.77
1,2023-01-07 15:27:00,2023-01-07 15:37:59.215850118,1.0,4.07,146,230,1,17.39,0.62,18.01
2,2023-01-07 04:19:00,2023-01-07 04:24:26.527439802,1.0,1.6,254,228,1,9.32,1.28,10.6
2,2023-01-10 19:18:00,2023-01-10 19:23:33.343571022,,2.21,232,205,1,10.46,1.08,11.54
1,2023-01-14 00:42:00,2023-01-14 00:51:25.817474256,1.0,3.32,159,219,1,15.73,4.13,19.86
1,2023-01-26 21:42:00,2023-01-26 21:50:00.670127844,1.0,2.47,234,62,1,11.86,2.54,14.4
2,2023-01-08 10:31:00,2023-01-08 10:38:33.905004798,1.0,2.09,45,139,2,9.71,0.0,9.71
2,2023-01-28 06:07:00,2023-01-28 06:19:51.460199436,1.0,3.46,214,163,4,15.75,0.0,15.75
1,2023-01-21 07:39:00,2023-01-21 07:49:41.082611172,1.0,2.91,34,238,1,14.12,2.2,16.32
2,2023-01-20 17:10:00,2023-01-20 17:30:35.228461074,2.0,6.24,41,11,2,26.3,0.0,26.3
2,2023-01-06 00:41:00,2023-01-06 00:46:07.291654302,1.0,1.21,195,216,1,7.52,1.08,8.6
2,2023-01-07 23:53:00,2023-01-07 23:56:57.629178612,1.0,1.54,147,204,2,6.39,0.0,6.39
2,2023-01-19 13:18:00,2023-01-19 13:22:11.072009376,1.0,1.61,144,229,2,5.08,0.0,5.08
1,2023-01-21 18:05:00,2023-01-21 18:17:53.137856874,1.0,4.6,191,107,2,18.52,0.0,18.52
2,2023-01-21 07:59:00,2023-01-21 08:01:23.612093736,1.0,0.8,253,87,1,6.26,0.75,7.01
1,2023-01-06 12:16:00,2023-01-06 12:37:10.467237672,,5.59,207,205,2,25.16,0.0,25.16
2,2023-01-19 09:02:00,2023-01-19 09:12:27.028703226,1.0,4.0,179,218,1,16.34,1.99,18.33
2,2023-01-28 20:56:00,2023-01-28 21:04:09.567997494,,2.32,236,54,2,13.4,0.0,13.4
2,2023-01-24 10:48:00,2023-01-24 10:52:08.965322622,1.0,1.43,86,253,1,11.25,0.4,11.65
1,2023-01-08 10:22:00,2023-01-08 10:28:30.593365236,1.0,1.89,222,21,1,12.75,1.36,14.11
1,2023-01-26 14:15:00,2023-01-26 14:24:05.703450318,1.0,2.47,81,63,1,15.46,2.19,17.65
2,2023-01-01 00:08:00,2023-01-01 00:24:53.862715818,1.0,6.51,111,204,1,29.9,6.61,36.51
2,2023-01-16 17:29:00,2023-01-16 17:39:24.560486322,1.0,2.71,175,147,4,16.4,0.0,16.4
2,2023-01-24 14:00:00,2023-01-24 14:05:26.762669730,1.0,1.29,238,155,1,7.69,0.73,8.42
2,2023-01-14 05:18:00,2023-01-14 05:22:08.123819742,4.0,1.17,67,58,2,7.97,0.0,7.97
2,2023-01-27 22:16:00,2023-01-27 22:27:19.596420444,2.0,2.69,160,220,2,17.79,0.0,17.79
1,2023-01-14 08:02:00,2023-01-14 08:11:45.199784742,2.0,3.37,89,168,1,15.04,3.16,18.2
1,2023-01-30 10:12:00,2023-01-30 10:17:14.579804358,1.0,1.97,65,222,1,10.02,0.7,10.72
1,2023-01-24 11:14:00,2023-01-24 11:37:41.997024234,2.0,7.52,92,45,2,34.64,0.0,34.64
1,2023-01-16 17:43:00,2023-01-16 17:52:02.350251300,1.0,3.12,104,260,1,16.46,1.77,18.23
2,2023-01-22 07:29:00,2023-01-22 07:42:13.986998118,1.0,3.02,55,134,1,18.39,1.58,19.97
2,2023-01-03 09:52:00,2023-01-03 09:55:32.036515782,1.0,0.88,30,222,2,5.27,0.0,5.27
2,2023-01-15 19:33:00,2023-01-15 19:42:17.627376858,1.0,2.33,236,175,2,13.56,0.0,13.56
1,2023-01-29 14:19:00,2023-01-29 14:24:20.355153942,1.0,1.69,84,257,2,8.42,0.0,8.42
2,2023-01-08 08:33:00,2023-01-08 08:40:14.462329074,1.0,1.73,129,140,2,9.7,0.0,9.7
2,2023-01-28 07:43:00,2023-01-28 08:09:30.087687666,1.0,6.01,170,43,1,30.02,3.26,33.28
2,2023-01-03 18:10:00,2023-01-03 18:16:22.500371166,1.0,1.68,54,213,1,10.0,1.42,11.42
2,2023-01-27 10:46:00,2023-01-27 10:48:17.892570768,2.0,0.53,246,261,1,6.54,0.98,7.52
1,2023-01-16 14:19:00,2023-01-16 14:30:12.985623372,1.0,2.78,183,116,1,14.63,2.68,17.31
2,2023-01-14 17:33:00,2023-01-14 17:39:06.700135086,1.0,1.7,167,20,1,9.89,1.0,10.89
2,2023-01-01 06:29:00,2023-01-01 06:32:57.989958720,1.0,1.22,59,139,1,6.82,0.53,7.35
1,2023-01-21 14:01:00,2023-01-21 14:12:17.187065334,2.0,3.7,163,47,1,16.36,0.4,16.76
1,2023-01-11 23:59:00,2023-01-12 00:07:52.875747258,4.0,2.6,104,123,2,15.39,0.0,15.39
1,2023-01-26 20:20:00,2023-01-26 20:26:37.705492254,1.0,1.88,172,158,2,9.38,0.0,9.38
1,2023-01-20 08:26:00,2023-01-20 08:33:56.223803574,,2.52,151,136,1,15.4,2.89,18.29
2,2023-01-07 15:04:00,2023-01-07 15:12:40.419030444,5.0,2.6,159,98,2,14.99,0.0,14.99
2,2023-01-07 08:46:00,2023-01-07 08:55:39.988285644,1.0,3.31,101,4,1,15.78,2.11,17.89
1,2023-01-08 13:21:00,2023-01-08 13:33:31.793545212,1.0,3.04,39,100,2,15.08,0.0,15.08
2,2023-01-06 09:25:00,2023-01-06 09:35:19.573364436,1.0,2.97,246,92,1,14.41,2.08,16.49
1,2023-01-01 07:46:00,2023-01-01 08:04:36.884760360,1.0,5.34,106,64,1,24.0,2.61,26.61
2,2023-01-31 13:09:00,2023-01-31 13:13:21.969741252,6.0,1.5,189,97,1,7.47,1.25,8.72
1,2023-01-14 08:47:00,2023-01-14 08:49:55.515379812,2.0,1.12,57,105,1,7.53,0.39,7.92
2,2023-01-08 14:52:00,2023-01-08 14:57:24.891991992,1.0,1.56,109,62,2,10.14,0.0,10.14
2,2023-01-21 21:20:00,2023-01-21 21:23:42.288596268,1.0,1.47,2,9,1,10.42,0.54,10.96
2,2023-01-20 17:40:00,2023-01-20 17:59:17.802262536,3.0,4.31,91,245,1,21.33,3.86,25.19
2,2023-01-27 16:17:00,2023-01-27 16:28:15.150486504,1.0,3.06,188,207,1,15.74,1.31,17.05
2,2023-01-07 20:39:00,2023-01-07 20:47:06.577742856,2.0,2.01,8,88,1,13.01,0.99,14.0
1,2023-01-24 12:32:00,2023-01-24 12:41:10.187114478,1.0,3.36,156,106,2,14.87,0.0,14.87
1,2023-01-21 20:32:00,2023-01-21 20:50:29.884765710,1.0,5.1,162,36,1,21.54,4.79,26.33
1,2023-01-20 09:38:00,2023-01-20 09:47:22.973568228,1.0,2.18,3,70,1,12.2,1.85,14.05
1,2023-01-10 10:53:00,2023-01-10 11:01:22.175199780,1.0,2.44,156,131,1,14.05,1.79,15.84
2,2023-01-17 23:53:00,2023-01-17 23:57:41.332378998,5.0,1.1,59,84,2,7.74,0.0,7.74
2,2023-01-03 16:47:00,2023-01-03 16:54:54.642865854,2.0,3.08,76,9,1,14.28,2.53,16.81
2,2023-01-02 11:23:00,2023-01-02 11:25:58.225844766,1.0,0.9,168,123,1,4.56,0.62,5.18
2,2023-01-27 09:04:00,2023-01-27 09:26:03.166663764,2.0,7.73,185,69,1,33.56,6.1,39.66
1,2023-01-27 15:16:00,2023-01-27 15:28:56.231222172,1.0,3.53,92,225,1,18.34,1.31,19.65
2,2023-01-28 16:07:00,2023-01-28 16:35:08.982346086,1.0,6.27,111,11,1,32.2,7.35,39.55
2,2023-01-02 11:38:00,2023-01-02 11:51:53.998700682,2.0,3.74,126,82,1,19.08,2.15,21.23
2,2023-01-13 11:50:00,2023-01-13 11:56:04.984420848,1.0,1.75,253,113,1,8.47,1.29,9.76
2,2023-01-20 22:30:00,2023-01-20 22:35:11.513721420,1.0,1.64,2,171,1,9.6,1.56,11.16
1,2023-01-30 15:19:00,2023-01-30 15:22:52.673453052,,1.36,140,61,1,10.1,1.28,11.38
2,2023-01-09 10:20:00,2023-01-09 10:25:15.195679872,1.0,1.29,228,139,1,9.06,0.95,10.01
2,2023-01-02 10:43:00,2023-01-02 10:48:55.873327710,1.0,1.57,51,105,4,9.02,0.0,9.02
2,2023-01-21 13:41:00,2023-01-21 13:48:51.074892294,1.0,1.98,172,199,2,11.2,0.0,11.2
2,2023-01-19 08:14:00,2023-01-19 08:20:19.788177456,1.0,1.69,63,231,2,7.66,0.0,7.66
2,2023-01-14 11:43:00,2023-01-14 11:51:09.581206380,1.0,1.85,250,194,2,9.4,0.0,9.4
2,2023-01-14 18:47:00,2023-01-14 18:52:20.153828592,1.0,1.45,87,184,1,7.7,1.07,8.77
2,2023-01-08 06:36:00,2023-01-08 06:44:46.270144794,2.0,2.07,119,36,2,9.72,0.0,9.72
2,2023-01-13 11:31:00,2023-01-13 11:35:08.044353203,1.0,1.6,59,31,1,9.08,0.8,9.88
2,2023-01-09 22:17:00,2023-01-09 22:21:06.739067592,1.0,1.28,103,232,1,7.6,1.41,9.01
2,2023-01-22 17:03:00,2023-01-22 17:07:29.000953638,1.0,1.19,133,130,1,6.07,0.78,6.85
1,2023-01-30 04:42:00,2023-01-30 05:01:53.045921328,1.0,5.22,41,218,1,24.72,4.03,28.75
1,2023-01-10 18:05:00,2023-01-10 18:11:05.047670004,1.0,2.1,191,25,4,12.25,0.0,12.25
2,2023-01-26 07:55:00,2023-01-26 08:08:11.603773470,2.0,4.28,52,7,1,20.82,3.57,24.39
1,2023-01-06 12:44:00,2023-01-06 12:50:50.201744562,1.0,1.61,7,209,2,10.93,0.0,10.93
2,2023-01-15 07:42:00,2023-01-15 07:44:20.426801970,1.0,0.85,13,116,2,6.48,0.0,6.48
1,2023-01-20 05:53:00,2023-01-20 05:56:51.957409212,1.0,1.49,144,174,2,8.04,0.0,8.04
2,2023-01-18 23:07:00,2023-01-18 23:13:29.867739798,2.0,1.64,237,172,1,8.78,1.57,10.35
1,2023-01-11 17:23:00,2023-01-11 17:34:37.428573858,5.0,2.79,91,243,1,14.63,1.14,15.77
1,2023-01-22 18:54:00,2023-01-22 19:09:08.653562850,1.0,4.03,228,229,1,19.26,2.55,21.81
2,2023-01-24 18:10:00,2023-01-24 18:48:39.435607860,1.0,8.72,150,170,1,43.77,4.8,48.57
1,2023-01-21 13:20:00,2023-01-21 13:24:27.804197400,3.0,1.33,185,227,2,9.64,0.0,9.64
1,2023-01-06 14:19:00,2023-01-06 14:56:50.553830970,1.0,9.22,182,258,1,42.73,7.53,50.26
1,2023-01-16 20:56:00,2023-01-16 21:10:29.684707296,4.0,3.68,204,201,1,18.39,1.65,20.04
2,2023-01-29 10:26:00,2023-01-29 10:39:10.452335790,1.0,3.16,49,48,1,14.33,1.29,15.62
2,2023-01-11 14:19:00,2023-01-11 14:25:58.127191902,1.0,2.62,258,170,1,12.07,1.28,13.35
2,2023-01-17 18:11:00,2023-01-17 18:19:44.056402344,1.0,3.28,238,265,1,13.79,1.04,14.83
2,2023-01-07 05:07:00,2023-01-07 05:13:53.704534530,1.0,2.16,80,145,2,13.5,0.0,13.5
2,2023-01-22 18:25:00,2023-01-22 18:44:16.624218917,1.0,4.33,37,128,1,21.22,3.15,24.37
2,2023-01-15 18:47:00,2023-01-15 18:57:58.108098132,1.0,2.5,220,28,1,14.54,0.99,15.53
2,2023-01-07 09:44:00,2023-01-07 09:52:40.529227026,1.0,2.91,245,111,2,14.28,0.0,14.28
1,2023-01-02 22:15:00,2023-01-02 22:21:55.733306136,1.0,2.29,171,104,1,12.11,1.31,13.42
1,2023-01-05 10:53:00,2023-01-05 11:08:40.003864194,1.0,4.96,161,202,1,22.49,2.54,25.03
2,2023-01-11 08:56:00,2023-01-11 09:10:21.179954562,1.0,3.47,243,22,1,17.23,1.29,18.52
2,2023-01-01 12:38:00,2023-01-01 12:43:45.175349058,5.0,2.22,250,129,1,12.43,0.99,13.42
1,2023-01-30 10:25:00,2023-01-30 10:26:15.830520407,4.0,0.47,23,60,1,3.49,0.43,3.92
2,2023-01-10 12:32:00,2023-01-10 12:36:11.055607260,4.0,1.18,186,193,1,7.1,0.8,7.9
2,2023-01-05 19:34:00,2023-01-05 19:43:03.341108334,1.0,3.23,166,227,1,13.0,1.44,14.44
1,2023-01-04 07:17:00,2023-01-04 07:21:01.827187380,2.0,0.91,71,116,1,7.06,0.72,7.78
2,2023-01-13 09:09:00,2023-01-13 09:10:21.495992028,1.0,0.33,166,103,2,4.91,0.0,4.91
2,2023-01-26 22:02:00,2023-01-26 22:15:57.420450090,1.0,3.31,20,143,2,17.28,0.0,17.28
1,2023-01-21 10:14:00,2023-01-21 10:18:49.850293656,1.0,1.52,247,219,1,10.66,1.2,11.86
2,2023-01-13 14:03:00,2023-01-13 14:06:16.525329582,1.0,1.11,177,231,1,9.04,1.42,10.46
2,2023-01-07 16:53:00,2023-01-07 17:04:21.422703084,2.0,2.89,155,197,1,13.25,1.57,14.82
2,2023-01-31 14:05:00,2023-01-31 14:13:28.281931830,1.0,2.24,98,71,1,13.06,1.81,14.87
1,2023-01-09 13:05:00,2023-01-09 13:30:23.843118870,1.0,7.12,128,14,1,37.06,3.56,40.62
1,2023-01-31 12:56:00,2023-01-31 13:06:14.868943188,1.0,2.96,146,58,1,14.81,2.05,16.86
1,2023-01-27 23:07:00,2023-01-27 23:11:14.786602416,2.0,1.6,218,100,1,8.42,1.47,9.89
1,2023-01-06 12:43:00,2023-01-06 12:50:54.813446472,,1.89,75,239,2,11.94,0.0,11.94
1,2023-01-25 11:23:00,2023-01-25 11:37:43.775958276,1.0,3.96,47,148,2,18.28,0.0,18.28
1,2023-01-08 17:48:00,2023-01-08 18:02:16.370320452,1.0,3.42,87,127,1,15.3,2.49,17.79
2,2023-01-27 05:58:00,2023-01-27 06:03:14.601623298,1.0,1.38,209,157,1,9.41,1.14,10.55
2,2023-01-25 17:32:00,2023-01-25 17:41:22.951944360,1.0,2.29,215,188,1,14.29,1.62,15.91
2,2023-01-31 08:59:00,2023-01-31 09:13:28.260668850,1.0,3.24,222,80,1,16.9,1.43,18.33
2,2023-01-16 09:29:00,2023-01-16 09:31:51.850131006,4.0,1.05,184,94,1,7.81,1.53,9.34
1,2023-01-08 17:18:00,2023-01-08 17:24:23.137980414,1.0,2.24,129,180,1,10.14,1.51,11.65
1,2023-01-20 15:09:00,2023-01-20 15:13:14.559036222,1.0,1.13,154,237,2,6.91,0.0,6.91
2,2023-01-02 18:28:00,2023-01-02 18:39:49.187497446,3.0,4.26,96,117,1,17.81,2.13,19.94
2,2023-01-04 15:56:00,2023-01-04 16:08:27.456593934,1.0,4.17,183,111,1,18.53,2.56,21.09
1,2023-01-05 15:14:00,2023-01-05 15:39:15.903759972,3.0,6.44,108,43,4,29.5,0.0,29.5
1,2023-01-09 07:57:00,2023-01-09 08:07:46.892017080,1.0,3.55,60,121,1,15.76,2.89,18.65
1,2023-01-23 03:14:00,2023-01-23 03:22:05.543283144,2.0,2.33,187,108,2,10.82,0.0,10.82
1,2023-01-27 16:54:00,2023-01-27 17:03:47.977670214,1.0,2.86,196,159,1,14.08,1.51,15.59
2,2023-01-24 09:09:00,2023-01-24 09:12:30.595853928,1.0,1.0,184,160,1,8.27,0.85,9.12
1,2023-01-06 06:18:00,2023-01-06 06:34:08.408765076,5.0,4.05,161,226,1,19.44,2.57,22.01
1,2023-01-24 12:05:00,2023-01-24 12:09:59.923650012,,1.54,95,34,1,9.44,0.79,10.23
2,2023-01-23 22:14:00,2023-01-23 22:25:31.187856510,,2.73,72,4,4,15.62,0.0,15.62
1,2023-01-21 22:15:00,2023-01-21 22:25:01.792323672,2.0,2.76,53,143,1,12.32,2.05,14.37
2,2023-01-20 13:59:00,2023-01-20 14:06:20.808157500,1.0,2.6,261,237,1,12.9,1.68,14.58
2,2023-01-23 19:51:00,2023-01-23 19:58:02.109491904,1.0,2.63,193,156,1,13.11,0.56,13.67
2,2023-01-31 10:49:00,2023-01-31 10:58:09.511986678,1.0,3.53,248,246,1,15.7,1.99,17.69
2,2023-01-29 08:30:00,2023-01-29 08:39:06.151288818,3.0,2.26,56,101,2,12.93,0.0,12.93
1,2023-01-15 09:05:00,2023-01-15 09:12:52.500066576,1.0,2.53,238,72,1,9.9,1.07,10.97
2,2023-01-06 16:28:00,2023-01-06 16:41:32.279392326,1.0,3.61,225,76,1,17.88,2.03,19.91
1,2023-01-18 21:03:00,2023-01-18 21:08:56.084029092,1.0,2.15,197,6,2,9.84,0.0,9.84
2,2023-01-01 01:07:00,2023-01-01 01:11:59.392470480,1.0,1.63,1,131,1,10.81,1.38,12.19
2,2023-01-23 15:20:00,2023-01-23 15:31:50.198105706,1.0,4.1,131,146,1,19.02,3.12,22.14
2,2023-01-01 10:20:00,2023-01-01 10:37:12.250981224,5.0,5.07,207,261,1,23.66,5.25,28.91
1,2023-01-05 13:24:00,2023-01-05 13:37:45.161486538,1.0,3.52,108,29,3,18.74,0.0,18.74
2,2023-01-27 07:54:00,2023-01-27 07:58:05.972327472,1.0,1.47,23,54,2,9.64,0.0,9.64
1,2023-01-28 17:44:00,2023-01-28 17:57:50.923581180,2.0,3.1,157,79,1,18.02,2.03,20.05
2,2023-01-18 19:19:00,2023-01-18 19:28:11.786537136,1.0,2.47,29,155,2,13.46,0.0,13.46
1,2023-01-24 11:16:00,2023-01-24 11:19:01.183985238,1.0,0.82,141,96,2,6.31,0.0,6.31
2,2023-01-06 07:30:00,2023-01-06 07:35:22.835095842,1.0,1.26,37,226,1,6.63,0.37,7.0
1,2023-01-06 03:42:00,2023-01-06 03:46:38.677658028,2.0,1.64,132,134,1,8.43,1.63,10.06
1,2023-01-05 07:40:00,2023-01-05 07:53:52.014251664,1.0,5.22,47,116,2,22.17,0.0,22.17
2,2023-01-30 11:27:00,2023-01-30 11:45:20.179727160,1.0,6.96,237,16,2,28.12,0.0,28.12
2,2023-01-19 09:19:00,2023-01-19 09:36:47.617472706,2.0,4.4,112,10,1,20.92,3.03,23.95
2,2023-01-27 10:28:00,2023-01-27 10:43:02.955549174,1.0,3.86,201,127,1,20.26,2.53,22.79
1,2023-01-21 16:26:00,2023-01-21 16:48:39.839602242,1.0,6.53,68,120,1,30.72,4.76,35.48
2,2023-01-20 21:47:00,2023-01-20 21:56:57.024546612,1.0,2.75,5,234,1,14.5,1.91,16.41
2,2023-01-21 18:35:00,2023-01-21 18:41:32.823624516,1.0,1.62,195,74,1,10.9,1.09,11.99
1,2023-01-04 14:04:00,2023-01-04 14:11:39.738399456,1.0,1.83,132,232,1,8.83,1.46,10.29
2,2023-01-04 20:36:00,2023-01-04 20:43:58.822678350,1.0,2.05,236,18,2,8.29,0.0,8.29
2,2023-01-06 00:23:00,2023-01-06 00:37:55.210982550,1.0,3.58,229,104,2,17.6,0.0,17.6
2,2023-01-06 18:50:00,2023-01-06 19:12:19.168772556,1.0,5.37,50,87,1,25.99,3.13,29.12
2,2023-01-08 18:53:00,2023-01-08 18:55:51.249377406,1.0,0.7,98,190,1,6.9,1.01,7.91
1,2023-01-31 17:47:00,2023-01-31 17:59:58.560424374,1.0,3.7,145,70,1,19.08,1.91,20.99
2,2023-01-12 16:00:00,2023-01-12 16:17:25.620325128,1.0,3.91,49,201,2,21.53,0.0,21.53
1,2023-01-24 17:08:00,2023-01-24 17:15:11.178101292,1.0,1.82,8,8,2,9.76,0.0,9.76
1,2023-01-21 18:32:00,2023-01-21 18:39:20.112799686,1.0,1.99,51,17,1,12.79,2.03,14.82
1,2023-01-04 07:39:00,2023-01-04 07:42:18.185356146,2.0,1.21,108,218,1,8.71,1.02,9.73
1,2023-01-11 20:03:00,2023-01-11 20:21:17.448871074,1.0,7.2,11,136,1,28.63,4.11,32.74
2,2023-01-08 08:59:00,2023-01-08 09:05:51.369197766,1.0,2.36,202,180,1,12.71,2.35,15.06
1,2023-01-04 07:27:00,2023-01-04 07:36:38.757257040,2.0,3.24,204,186,1,15.92,2.66,18.58
2,2023-01-22 17:50:00,2023-01-22 18:13:59.305363704,5.0,6.85,77,169,2,29.97,0.0,29.97
2,2023-01-02 17:14:00,2023-01-02 17:20:46.658719896,1.0,1.75,38,105,1,10.47,1.88,12.35
1,2023-01-13 05:59:00,2023-01-13 06:09:04.599391194,,2.58,179,30,1,15.24,2.09,17.33
1,2023-01-12 20:35:00,2023-01-12 20:40:23.885518776,1.0,1.86,243,89,2,10.79,0.0,10.79
2,2023-01-29 22:14:00,2023-01-29 22:31:20.761367802,2.0,4.01,181,203,1,22.28,4.2,26.48
1,2023-01-04 00:01:00,2023-01-04 00:04:26.912009298,1.0,1.05,26,193,1,7.1,1.25,8.35
2,2023-01-23 08:32:00,2023-01-23 08:35:50.093009820,4.0,1.24,262,40,2,8.06,0.0,8.06
1,2023-01-04 07:59:00,2023-01-04 08:19:48.539190024,1.0,6.49,233,139,1,27.75,3.52,31.27
1,2023-01-13 18:18:00,2023-01-13 18:29:20.721284778,2.0,2.79,110,39,1,16.85,2.71,19.56
1,2023-01-14 12:54:00,2023-01-14 13:15:27.374903706,5.0,6.07,140,48,1,29.63,3.87,33.5
1,2023-01-24 10:14:00,2023-01-24 10:47:43.390887804,2.0,9.31,221,110,2,42.4,0.0,42.4
1,2023-01-05 22:33:00,2023-01-05 22:38:38.996976888,3.0,1.58,166,21,2,10.37,0.0,10.37
1,2023-01-24 15:30:00,2023-01-24 15:33:00.495202404,1.0,0.71,123,111,1,5.0,0.49,5.49
1,2023-01-15 10:51:00,2023-01-15 10:59:21.079240164,1.0,1.95,143,119,3,10.74,0.0,10.74
1,2023-01-02 19:34:00,2023-01-02 19:45:44.279169222,1.0,2.73,59,45,1,13.59,1.23,14.82
1,2023-01-14 20:00:00,2023-01-14 20:25:45.661263180,5.0,5.92,244,215,1,26.84,2.64,29.48
1,2023-01-21 12:42:00,2023-01-21 12:47:12.155829318,1.0,1.75,169,210,2,10.76,0.0,10.76
1,2023-01-15 07:54:00,2023-01-15 08:04:28.383738744,1.0,3.33,5,228,1,16.18,2.32,18.5
1,2023-01-20 23:01:00,2023-01-20 23:10:48.847609950,2.0,2.88,245,230,1,12.48,1.61,14.09
2,2023-01-15 11:52:00,2023-01-15 12:10:59.414922810,2.0,7.52,34,253,1,29.32,4.46,33.78
2,2023-01-26 17:47:00,2023-01-26 17:51:35.555492478,1.0,1.11,38,99,2,8.84,0.0,8.84
2,2023-01-21 13:38:00,2023-01-21 13:45:28.096271184,1.0,2.18,161,183,1,10.62,1.1,11.72
2,2023-01-26 15:37:00,2023-01-26 15:40:44.790713298,3.0,0.9,188,227,1,6.16,0.32,6.48
2,2023-01-01 08:39:00,2023-01-01 08:52:26.900896608,1.0,3.22,129,29,1,19.45,0.92,20.37
2,2023-01-10 05:57:00,2023-01-10 06:01:06.345481848,2.0,1.35,212,102,1,10.34,1.26,11.6
1,2023-01-19 07:36:00,2023-01-19 07:43:16.411385045,3.0,1.92,83,29,2,10.54,0.0,10.54
